"tripduration","starttime","stoptime","start station name","end station name"
155,"2018-03-25 14:42:45.6400","2018-03-25 14:45:21.3170","Pershing Square North","E 41 St & Madison Ave"
236,"2018-03-25 14:45:49.8120","2018-03-25 14:49:46.2920","Pershing Square North","W 37 St & 5 Ave"
1733,"2018-03-25 14:46:28.8900","2018-03-25 15:15:22.1840","Pershing Square North","8 Ave & W 31 St"
1264,"2018-03-25 14:51:28.8530","2018-03-25 15:12:33.7020","Pershing Square North","Allen St & Rivington St"
779,"2018-03-25 14:53:28.5480","2018-03-25 15:06:27.7680","Pershing Square North","W 63 St & Broadway"
752,"2018-03-25 14:54:01.4510","2018-03-25 15:06:33.6660","Pershing Square North","Broadway & E 14 St"
991,"2018-03-25 14:59:07.5790","2018-03-25 15:15:39.3050","Pershing Square North","Central Park West & W 68 St"
273,"2018-03-25 15:00:00.9990","2018-03-25 15:04:34.2220","Pershing Square North","E 44 St & 2 Ave"
393,"2018-03-25 15:27:16.8310","2018-03-25 15:33:49.9400","Pershing Square North","W 55 St & 6 Ave"
1008,"2018-03-25 15:29:19.6580","2018-03-25 15:46:07.6620","Pershing Square North","W 26 St & 10 Ave"
1611,"2018-03-25 15:34:07.6420","2018-03-25 16:00:59.3300","Pershing Square North","Norfolk St & Broome St"
1498,"2018-03-25 15:36:04.7980","2018-03-25 16:01:03.4360","Pershing Square North","Norfolk St & Broome St"
601,"2018-03-25 15:36:42.1470","2018-03-25 15:46:43.9230","Pershing Square North","E 59 St & Madison Ave"
461,"2018-03-25 15:43:35.5710","2018-03-25 15:51:17.1460","Pershing Square North","11 Ave & W 41 St"
358,"2018-03-25 15:56:04.4230","2018-03-25 16:02:03.1290","Pershing Square North","W 41 St & 8 Ave"
615,"2018-03-25 16:25:38.8660","2018-03-25 16:35:54.1070","Pershing Square North","E 58 St & 3 Ave"
960,"2018-03-25 16:46:14.4720","2018-03-25 17:02:15.3690","Pershing Square North","E 11 St & Broadway"
631,"2018-03-25 16:51:30.6260","2018-03-25 17:02:02.4010","Pershing Square North","Broadway & W 25 St"
640,"2018-03-25 16:56:39.7600","2018-03-25 17:07:19.9020","Pershing Square North","E 17 St & Broadway"
1350,"2018-03-25 17:11:33.1830","2018-03-25 17:34:03.4750","Pershing Square North","Henry St & Grand St"
328,"2018-03-25 17:13:34.5530","2018-03-25 17:19:02.6320","Pershing Square North","Lexington Ave & E 29 St"
1591,"2018-03-25 17:20:28.4410","2018-03-25 17:46:59.7350","Pershing Square North","Mott St & Prince St"
877,"2018-03-25 17:25:13.1600","2018-03-25 17:39:51.0580","Pershing Square North","W 42 St & Dyer Ave"
460,"2018-03-25 17:27:22.4170","2018-03-25 17:35:03.0030","Pershing Square North","Broadway & W 29 St"
854,"2018-03-25 17:45:14.0110","2018-03-25 17:59:28.3650","Pershing Square North","E 25 St & 1 Ave"
967,"2018-03-25 17:45:49.6950","2018-03-25 18:01:57.5820","Pershing Square North","W 21 St & 6 Ave"
473,"2018-03-25 18:17:47.9690","2018-03-25 18:25:41.9130","Pershing Square North","E 53 St & Madison Ave"
471,"2018-03-25 18:21:50.1830","2018-03-25 18:29:41.9790","Pershing Square North","Broadway & W 36 St"
706,"2018-03-25 18:29:12.4380","2018-03-25 18:40:59.2590","Pershing Square North","E 17 St & Broadway"
509,"2018-03-25 18:38:40.8940","2018-03-25 18:47:10.6950","Pershing Square North","W 37 St & 10 Ave"
736,"2018-03-25 18:44:24.5230","2018-03-25 18:56:41.3650","Pershing Square North","1 Ave & E 62 St"
729,"2018-03-25 18:48:19.7340","2018-03-25 19:00:29.3080","Pershing Square North","11 Ave & W 41 St"
1156,"2018-03-25 18:48:53.2130","2018-03-25 19:08:09.3590","Pershing Square North","Allen St & Rivington St"
850,"2018-03-25 19:11:43.8080","2018-03-25 19:25:54.4900","Pershing Square North","1 Ave & E 78 St"
379,"2018-03-25 21:04:40.1370","2018-03-25 21:10:59.7070","Pershing Square North","FDR Drive & E 35 St"
1551,"2018-03-25 21:12:27.5680","2018-03-25 21:38:18.6010","Pershing Square North","W 33 St & 7 Ave"
1459,"2018-03-25 22:33:04.5830","2018-03-25 22:57:24.5440","Pershing Square North","Christopher St & Greenwich St"
242,"2018-03-25 23:32:33.2730","2018-03-25 23:36:36.0450","Pershing Square North","Lexington Ave & E 29 St"
314,"2018-03-26 03:02:32.0010","2018-03-26 03:07:46.6390","Pershing Square North","FDR Drive & E 35 St"
838,"2018-03-26 05:46:05.0630","2018-03-26 06:00:03.7430","Pershing Square North","W 18 St & 6 Ave"
775,"2018-03-26 05:50:36.9170","2018-03-26 06:03:32.4600","Pershing Square North","11 Ave & W 59 St"
338,"2018-03-26 05:53:11.5260","2018-03-26 05:58:49.7110","Pershing Square North","E 33 St & 2 Ave"
251,"2018-03-26 05:55:31.8360","2018-03-26 05:59:42.8420","Pershing Square North","E 33 St & 2 Ave"
327,"2018-03-26 06:14:18.2900","2018-03-26 06:19:46.2250","Pershing Square North","E 24 St & Park Ave S"
1198,"2018-03-26 06:15:48.1560","2018-03-26 06:35:46.7920","Pershing Square North","W 15 St & 10 Ave"
627,"2018-03-26 06:18:25.4650","2018-03-26 06:28:52.9910","Pershing Square North","Lexington Ave & E 63 St"
964,"2018-03-26 06:26:40.7000","2018-03-26 06:42:45.2870","Pershing Square North","11 Ave & W 27 St"
363,"2018-03-26 06:28:19.1810","2018-03-26 06:34:22.9880","Pershing Square North","E 55 St & Lexington Ave"
392,"2018-03-26 06:29:24.8420","2018-03-26 06:35:56.8790","Pershing Square North","1 Ave & E 30 St"
372,"2018-03-26 06:47:25.8450","2018-03-26 06:53:38.7620","Pershing Square North","FDR Drive & E 35 St"
429,"2018-03-26 06:48:48.2560","2018-03-26 06:55:57.3490","Pershing Square North","E 24 St & Park Ave S"
459,"2018-03-26 06:50:08.6780","2018-03-26 06:57:48.1400","Pershing Square North","5 Ave & E 29 St"
698,"2018-03-26 06:50:37.5510","2018-03-26 07:02:16.2400","Pershing Square North","E 20 St & 2 Ave"
217,"2018-03-26 06:51:33.6890","2018-03-26 06:55:11.3380","Pershing Square North","W 37 St & 5 Ave"
402,"2018-03-26 06:52:09.9180","2018-03-26 06:58:52.8510","Pershing Square North","Broadway & E 22 St"
1519,"2018-03-26 06:54:20.2110","2018-03-26 07:19:39.6060","Pershing Square North","South End Ave & Liberty St"
306,"2018-03-26 06:57:31.6050","2018-03-26 07:02:38.3980","Pershing Square North","E 24 St & Park Ave S"
292,"2018-03-26 07:03:26.7620","2018-03-26 07:08:19.6550","Pershing Square North","E 32 St & Park Ave"
188,"2018-03-26 07:09:58.5220","2018-03-26 07:13:07.2760","Pershing Square North","W 43 St & 6 Ave"
1603,"2018-03-26 07:10:42.7640","2018-03-26 07:37:26.1150","Pershing Square North","Vesey Pl & River Terrace"
1127,"2018-03-26 07:13:59.4220","2018-03-26 07:32:46.5930","Pershing Square North","Murray St & Greenwich St"
1243,"2018-03-26 07:14:13.0010","2018-03-26 07:34:56.3810","Pershing Square North","Harrison St & Hudson St"
506,"2018-03-26 07:22:36.0270","2018-03-26 07:31:02.6330","Pershing Square North","W 27 St & 7 Ave"
620,"2018-03-26 07:24:27.7860","2018-03-26 07:34:48.7770","Pershing Square North","W 49 St & 8 Ave"
468,"2018-03-26 07:24:30.4320","2018-03-26 07:32:19.0460","Pershing Square North","W 24 St & 7 Ave"
298,"2018-03-26 07:25:29.9500","2018-03-26 07:30:28.6260","Pershing Square North","E 24 St & Park Ave S"
1301,"2018-03-26 07:25:46.5040","2018-03-26 07:47:28.0060","Pershing Square North","Fulton St & Broadway"
329,"2018-03-26 07:28:17.4080","2018-03-26 07:33:47.3130","Pershing Square North","5 Ave & E 29 St"
326,"2018-03-26 07:32:30.5280","2018-03-26 07:37:57.5220","Pershing Square North","E 24 St & Park Ave S"
332,"2018-03-26 07:34:02.2010","2018-03-26 07:39:34.6210","Pershing Square North","E 24 St & Park Ave S"
1851,"2018-03-26 07:35:13.2330","2018-03-26 08:06:04.3720","Pershing Square North","Howard St & Centre St"
328,"2018-03-26 07:37:46.8320","2018-03-26 07:43:15.2730","Pershing Square North","E 24 St & Park Ave S"
530,"2018-03-26 07:37:50.5920","2018-03-26 07:46:40.6510","Pershing Square North","8 Ave & W 33 St"
1685,"2018-03-26 07:40:47.6600","2018-03-26 08:08:52.6700","Pershing Square North","Old Slip & Front St"
486,"2018-03-26 07:43:50.2130","2018-03-26 07:51:56.4540","Pershing Square North","E 17 St & Broadway"
817,"2018-03-26 07:44:15.5400","2018-03-26 07:57:53.4730","Pershing Square North","University Pl & E 14 St"
611,"2018-03-26 07:48:51.3280","2018-03-26 07:59:02.3890","Pershing Square North","W 31 St & 7 Ave"
496,"2018-03-26 07:50:00.5680","2018-03-26 07:58:17.2290","Pershing Square North","6 Ave & W 33 St"
777,"2018-03-26 07:53:03.4670","2018-03-26 08:06:00.5410","Pershing Square North","W 20 St & 8 Ave"
490,"2018-03-26 07:54:22.8780","2018-03-26 08:02:32.8820","Pershing Square North","Broadway & W 25 St"
662,"2018-03-26 07:55:09.1010","2018-03-26 08:06:11.9160","Pershing Square North","E 20 St & 2 Ave"
2140,"2018-03-26 07:55:45.5290","2018-03-26 08:31:25.6930","Pershing Square North","South St & Gouverneur Ln"
461,"2018-03-26 07:56:15.5320","2018-03-26 08:03:56.6840","Pershing Square North","W 25 St & 6 Ave"
240,"2018-03-26 07:57:58.6060","2018-03-26 08:01:58.7720","Pershing Square North","Broadway & W 41 St"
325,"2018-03-26 07:58:58.6700","2018-03-26 08:04:24.2350","Pershing Square North","E 33 St & 5 Ave"
508,"2018-03-26 08:03:50.6280","2018-03-26 08:12:19.1430","Pershing Square North","W 43 St & 10 Ave"
614,"2018-03-26 08:04:53.2060","2018-03-26 08:15:07.4740","Pershing Square North","W 21 St & 6 Ave"
552,"2018-03-26 08:05:56.7510","2018-03-26 08:15:09.6170","Pershing Square North","W 36 St & 9 Ave"
660,"2018-03-26 08:08:15.2720","2018-03-26 08:19:15.5160","Pershing Square North","E 15 St & 3 Ave"
1010,"2018-03-26 08:09:15.6150","2018-03-26 08:26:05.9220","Pershing Square North","Cleveland Pl & Spring St"
1566,"2018-03-26 08:13:03.3080","2018-03-26 08:39:09.6960","Pershing Square North","Hudson St & Reade St"
815,"2018-03-26 08:13:43.1590","2018-03-26 08:27:19.0010","Pershing Square North","MacDougal St & Prince St"
461,"2018-03-26 08:13:46.6380","2018-03-26 08:21:28.3000","Pershing Square North","E 24 St & Park Ave S"
500,"2018-03-26 08:15:24.5930","2018-03-26 08:23:44.7720","Pershing Square North","Broadway & W 36 St"
1125,"2018-03-26 08:16:09.6980","2018-03-26 08:34:55.6220","Pershing Square North","6 Ave & Spring St"
436,"2018-03-26 08:16:48.2410","2018-03-26 08:24:04.6100","Pershing Square North","2 Ave & E 31 St"
451,"2018-03-26 08:16:56.9660","2018-03-26 08:24:28.5380","Pershing Square North","6 Ave & W 33 St"
2080,"2018-03-26 08:20:27.4300","2018-03-26 08:55:08.1720","Pershing Square North","E 2 St & Avenue A"
466,"2018-03-26 08:21:48.3900","2018-03-26 08:29:35.1340","Pershing Square North","E 24 St & Park Ave S"
286,"2018-03-26 08:22:54.2350","2018-03-26 08:27:40.3530","Pershing Square North","Lexington Ave & E 29 St"
690,"2018-03-26 08:22:54.0060","2018-03-26 08:34:24.6140","Pershing Square North","E 27 St & 1 Ave"
1385,"2018-03-26 08:23:34.3710","2018-03-26 08:46:39.7430","Pershing Square North","Bayard St & Baxter St"
181,"2018-03-26 08:24:41.3150","2018-03-26 08:27:42.8110","Pershing Square North","W 37 St & 5 Ave"
686,"2018-03-26 08:25:05.2870","2018-03-26 08:36:32.2580","Pershing Square North","E 16 St & 5 Ave"
324,"2018-03-26 08:25:48.9450","2018-03-26 08:31:13.2460","Pershing Square North","E 30 St & Park Ave S"
1589,"2018-03-26 08:28:48.0420","2018-03-26 08:55:17.1420","Pershing Square North","Broadway & Battery Pl"
265,"2018-03-26 08:33:28.3000","2018-03-26 08:37:53.8640","Pershing Square North","6 Ave & W 33 St"
691,"2018-03-26 08:36:06.7280","2018-03-26 08:47:37.7840","Pershing Square North","8 Ave & W 33 St"
665,"2018-03-26 08:37:01.5250","2018-03-26 08:48:07.3430","Pershing Square North","E 16 St & Irving Pl"
1077,"2018-03-26 08:39:24.6170","2018-03-26 08:57:21.7210","Pershing Square North","Grand St & Greene St"
1383,"2018-03-26 08:41:22.9310","2018-03-26 09:04:26.3010","Pershing Square North","Grand St & Greene St"
359,"2018-03-26 08:44:53.9900","2018-03-26 08:50:53.4270","Pershing Square North","Broadway & W 38 St"
809,"2018-03-26 08:45:34.5690","2018-03-26 08:59:04.2230","Pershing Square North","W 20 St & 7 Ave"
1746,"2018-03-26 08:46:46.5140","2018-03-26 09:15:53.4170","Pershing Square North","South End Ave & Liberty St"
1857,"2018-03-26 08:47:28.8490","2018-03-26 09:18:26.7220","Pershing Square North","Johnson St & Gold St"
488,"2018-03-26 08:48:46.7400","2018-03-26 08:56:55.2310","Pershing Square North","8 Ave & W 33 St"
361,"2018-03-26 08:50:03.4540","2018-03-26 08:56:05.0970","Pershing Square North","Broadway & W 32 St"
622,"2018-03-26 08:50:03.8080","2018-03-26 09:00:26.6930","Pershing Square North","E 24 St & Park Ave S"
1038,"2018-03-26 08:50:09.1360","2018-03-26 09:07:27.1770","Pershing Square North","W 22 St & 10 Ave"
326,"2018-03-26 08:50:12.7420","2018-03-26 08:55:39.0640","Pershing Square North","Broadway & W 36 St"
453,"2018-03-26 08:51:15.7960","2018-03-26 08:58:49.5960","Pershing Square North","1 Ave & E 30 St"
443,"2018-03-26 08:52:41.6240","2018-03-26 09:00:05.3680","Pershing Square North","W 31 St & 7 Ave"
159,"2018-03-26 08:53:41.8090","2018-03-26 08:56:21.7790","Pershing Square North","W 44 St & 5 Ave"
611,"2018-03-26 08:54:03.4510","2018-03-26 09:04:15.1800","Pershing Square North","W 26 St & 8 Ave"
1601,"2018-03-26 08:54:51.4410","2018-03-26 09:21:33.0140","Pershing Square North","Division St & Bowery"
494,"2018-03-26 08:57:17.5440","2018-03-26 09:05:31.7070","Pershing Square North","W 52 St & 6 Ave"
449,"2018-03-26 08:57:17.7780","2018-03-26 09:04:47.7080","Pershing Square North","W 31 St & 7 Ave"
470,"2018-03-26 08:57:25.9250","2018-03-26 09:05:16.8570","Pershing Square North","E 58 St & 3 Ave"
372,"2018-03-26 08:57:39.1000","2018-03-26 09:03:51.5400","Pershing Square North","E 30 St & Park Ave S"
543,"2018-03-26 08:57:47.9270","2018-03-26 09:06:51.5880","Pershing Square North","W 33 St & 7 Ave"
368,"2018-03-26 08:57:53.4600","2018-03-26 09:04:02.0280","Pershing Square North","5 Ave & E 29 St"
382,"2018-03-26 09:00:22.7010","2018-03-26 09:06:44.9370","Pershing Square North","E 24 St & Park Ave S"
530,"2018-03-26 09:00:49.5110","2018-03-26 09:09:39.6930","Pershing Square North","E 15 St & 3 Ave"
739,"2018-03-26 09:01:13.6690","2018-03-26 09:13:33.0160","Pershing Square North","W 27 St & 10 Ave"
311,"2018-03-26 09:02:01.6860","2018-03-26 09:07:12.8150","Pershing Square North","W 45 St & 6 Ave (OLD)"
943,"2018-03-26 09:03:14.1780","2018-03-26 09:18:58.1090","Pershing Square North","W 16 St & The High Line"
1111,"2018-03-26 09:03:25.0850","2018-03-26 09:21:56.6270","Pershing Square North","Broadway & W 58 St"
779,"2018-03-26 09:03:46.6160","2018-03-26 09:16:46.5320","Pershing Square North","W 20 St & 7 Ave"
413,"2018-03-26 09:03:57.1200","2018-03-26 09:10:50.3420","Pershing Square North","Lexington Ave & E 24 St"
519,"2018-03-26 09:05:49.6660","2018-03-26 09:14:29.6370","Pershing Square North","E 17 St & Broadway"
397,"2018-03-26 09:06:08.0960","2018-03-26 09:12:45.8970","Pershing Square North","E 33 St & 5 Ave"
290,"2018-03-26 09:06:07.8980","2018-03-26 09:10:58.4940","Pershing Square North","Broadway & W 32 St"
749,"2018-03-26 09:07:49.0300","2018-03-26 09:20:18.0320","Pershing Square North","W 26 St & 8 Ave"
1199,"2018-03-26 09:08:12.5800","2018-03-26 09:28:11.6970","Pershing Square North","Grand St & Elizabeth St"
425,"2018-03-26 09:08:30.7310","2018-03-26 09:15:36.6150","Pershing Square North","Broadway & W 32 St"
339,"2018-03-26 09:09:24.3000","2018-03-26 09:15:03.6980","Pershing Square North","5 Ave & E 29 St"
556,"2018-03-26 09:10:09.0200","2018-03-26 09:19:25.9490","Pershing Square North","5 Ave & E 29 St"
735,"2018-03-26 09:10:15.2370","2018-03-26 09:22:31.0850","Pershing Square North","W 13 St & 5 Ave"
664,"2018-03-26 09:11:14.0880","2018-03-26 09:22:18.9270","Pershing Square North","W 27 St & 7 Ave"
710,"2018-03-26 09:13:45.5700","2018-03-26 09:25:36.2020","Pershing Square North","Lafayette St & E 8 St"
524,"2018-03-26 09:14:22.9040","2018-03-26 09:23:07.6800","Pershing Square North","Broadway & E 22 St"
407,"2018-03-26 09:14:48.4150","2018-03-26 09:21:35.6130","Pershing Square North","Broadway & W 32 St"
440,"2018-03-26 09:18:33.9050","2018-03-26 09:25:54.2600","Pershing Square North","Broadway & W 25 St"
295,"2018-03-26 09:19:39.9290","2018-03-26 09:24:35.4650","Pershing Square North","E 30 St & Park Ave S"
948,"2018-03-26 09:20:03.4860","2018-03-26 09:35:51.7960","Pershing Square North","E 19 St & 3 Ave"
898,"2018-03-26 09:20:31.4730","2018-03-26 09:35:30.0030","Pershing Square North","W 21 St & 6 Ave"
1495,"2018-03-26 09:21:11.6290","2018-03-26 09:46:06.9110","Pershing Square North","Carmine St & 6 Ave"
1306,"2018-03-26 09:21:18.0060","2018-03-26 09:43:04.3250","Pershing Square North","Broadway & E 14 St"
1659,"2018-03-26 09:22:22.0240","2018-03-26 09:50:01.3910","Pershing Square North","Carmine St & 6 Ave"
2304,"2018-03-26 09:24:21.3030","2018-03-26 10:02:45.8130","Pershing Square North","W 129 St & Convent Ave"
880,"2018-03-26 09:24:25.6310","2018-03-26 09:39:06.6120","Pershing Square North","W 27 St & 10 Ave"
502,"2018-03-26 09:24:54.1180","2018-03-26 09:33:17.0410","Pershing Square North","W 31 St & 7 Ave"
530,"2018-03-26 09:25:54.7820","2018-03-26 09:34:45.2080","Pershing Square North","Broadway & W 29 St"
538,"2018-03-26 09:27:41.4000","2018-03-26 09:36:39.7760","Pershing Square North","E 59 St & Madison Ave"
290,"2018-03-26 09:28:46.2600","2018-03-26 09:33:36.2910","Pershing Square North","E 32 St & Park Ave"
241,"2018-03-26 09:29:30.2000","2018-03-26 09:33:31.7040","Pershing Square North","E 32 St & Park Ave"
764,"2018-03-26 09:30:23.6310","2018-03-26 09:43:07.9710","Pershing Square North","Broadway & E 14 St"
786,"2018-03-26 09:32:01.7360","2018-03-26 09:45:08.1770","Pershing Square North","W 15 St & 7 Ave"
396,"2018-03-26 09:35:08.0070","2018-03-26 09:41:44.6460","Pershing Square North","E 24 St & Park Ave S"
523,"2018-03-26 09:37:12.8980","2018-03-26 09:45:56.3520","Pershing Square North","W 52 St & 6 Ave"
930,"2018-03-26 09:39:33.0210","2018-03-26 09:55:03.6960","Pershing Square North","Broadway & E 22 St"
579,"2018-03-26 09:41:22.0860","2018-03-26 09:51:02.0800","Pershing Square North","W 38 St & 8 Ave"
829,"2018-03-26 09:41:34.2270","2018-03-26 09:55:23.2970","Pershing Square North","W 41 St & 8 Ave"
1530,"2018-03-26 09:45:26.8850","2018-03-26 10:10:57.5780","Pershing Square North","Rivington St & Chrystie St"
1003,"2018-03-26 09:46:53.9940","2018-03-26 10:03:37.7810","Pershing Square North","W 16 St & 8 Ave"
1141,"2018-03-26 09:49:10.3850","2018-03-26 10:08:11.4570","Pershing Square North","Barrow St & Hudson St"
526,"2018-03-26 09:50:10.1080","2018-03-26 09:58:57.0190","Pershing Square North","W 25 St & 6 Ave"
1141,"2018-03-26 09:50:35.5010","2018-03-26 10:09:36.7750","Pershing Square North","Stanton St & Chrystie St"
665,"2018-03-26 09:50:47.9290","2018-03-26 10:01:53.3640","Pershing Square North","Broadway & E 22 St"
502,"2018-03-26 09:51:41.7430","2018-03-26 10:00:04.3720","Pershing Square North","Broadway & W 25 St"
426,"2018-03-26 09:52:59.6380","2018-03-26 10:00:05.6540","Pershing Square North","E 33 St & 2 Ave"
1452,"2018-03-26 09:53:24.1210","2018-03-26 10:17:36.7790","Pershing Square North","West Thames St"
613,"2018-03-26 09:55:12.0320","2018-03-26 10:05:25.9300","Pershing Square North","W 27 St & 7 Ave"
848,"2018-03-26 09:55:12.9030","2018-03-26 10:09:20.9900","Pershing Square North","E 10 St & 5 Ave"
940,"2018-03-26 10:00:31.6310","2018-03-26 10:16:12.4930","Pershing Square North","Great Jones St"
1252,"2018-03-26 10:00:56.4280","2018-03-26 10:21:49.3290","Pershing Square North","Christopher St & Greenwich St"
260,"2018-03-26 10:00:56.6520","2018-03-26 10:05:16.8330","Pershing Square North","E 33 St & 5 Ave"
874,"2018-03-26 10:05:12.1690","2018-03-26 10:19:46.4960","Pershing Square North","W 38 St & 8 Ave"
1061,"2018-03-26 10:08:50.9410","2018-03-26 10:26:32.8160","Pershing Square North","W 18 St & 9 Ave"
511,"2018-03-26 10:12:18.8030","2018-03-26 10:20:49.9200","Pershing Square North","Broadway & E 22 St"
612,"2018-03-26 10:22:04.0560","2018-03-26 10:32:16.7450","Pershing Square North","Broadway & E 22 St"
